name,type,np,ax,ay,bx,by,cx,cy,dx,dy,bb,hh,ang,az,len
slab36,slab,4,2.10000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,2.10000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab37,slab,4,2.40000000E+001,1.20000000E+001,2.70000000E+001,1.20000000E+001,2.70000000E+001,1.80000000E+001,2.40000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab38,slab,4,2.70000000E+001,1.20000000E+001,3.00000000E+001,1.20000000E+001,3.00000000E+001,1.80000000E+001,2.70000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab39,slab,4,6.00000000E+000,6.00000000E+000,9.00000000E+000,6.00000000E+000,9.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab40,slab,4,9.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,9.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab41,slab,4,1.20000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.50000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab42,slab,4,1.50000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab43,slab,4,1.80000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,2.10000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab44,slab,4,2.10000000E+001,6.00000000E+000,2.40000000E+001,6.00000000E+000,2.40000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab45,slab,4,6.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000,9.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab46,slab,4,9.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,6.00000000E+000,9.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab47,slab,4,1.20000000E+001,0.00000000E+000,1.50000000E+001,0.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab48,slab,4,1.50000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab49,slab,4,1.80000000E+001,0.00000000E+000,2.10000000E+001,0.00000000E+000,2.10000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab50,slab,4,2.10000000E+001,0.00000000E+000,2.40000000E+001,0.00000000E+000,2.40000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab51,slab,4,3.00000000E+000,0.00000000E+000,6.00000000E+000,0.00000000E+000,6.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab52,slab,4,2.40000000E+001,6.00000000E+000,2.70000000E+001,6.00000000E+000,2.70000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,2.10000000E+001,0.00000000E+000
slab53,slab,4,0.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,3.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab54,slab,4,3.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab55,slab,4,0.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,3.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab56,slab,4,3.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.80000000E+001,3.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab57,slab,4,6.00000000E+000,1.20000000E+001,9.00000000E+000,1.20000000E+001,9.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab58,slab,4,9.00000000E+000,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.80000000E+001,9.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab59,slab,4,1.20000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab60,slab,4,1.50000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.80000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab61,slab,4,1.80000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,2.10000000E+001,1.80000000E+001,1.80000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab62,slab,4,2.10000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,2.10000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab63,slab,4,2.40000000E+001,1.20000000E+001,2.70000000E+001,1.20000000E+001,2.70000000E+001,1.80000000E+001,2.40000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab64,slab,4,2.70000000E+001,1.20000000E+001,3.00000000E+001,1.20000000E+001,3.00000000E+001,1.80000000E+001,2.70000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab65,slab,4,6.00000000E+000,6.00000000E+000,9.00000000E+000,6.00000000E+000,9.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab66,slab,4,9.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,9.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab67,slab,4,1.20000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.50000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab68,slab,4,1.50000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab69,slab,4,1.80000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,2.10000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab70,slab,4,2.10000000E+001,6.00000000E+000,2.40000000E+001,6.00000000E+000,2.40000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab71,slab,4,6.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000,9.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab72,slab,4,9.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,6.00000000E+000,9.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab73,slab,4,1.20000000E+001,0.00000000E+000,1.50000000E+001,0.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab74,slab,4,1.50000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab75,slab,4,1.80000000E+001,0.00000000E+000,2.10000000E+001,0.00000000E+000,2.10000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab76,slab,4,2.10000000E+001,0.00000000E+000,2.40000000E+001,0.00000000E+000,2.40000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab77,slab,4,3.00000000E+000,0.00000000E+000,6.00000000E+000,0.00000000E+000,6.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab78,slab,4,2.40000000E+001,6.00000000E+000,2.70000000E+001,6.00000000E+000,2.70000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.80000000E+001,0.00000000E+000
slab79,slab,4,0.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,3.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab80,slab,4,3.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab81,slab,4,0.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,3.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab82,slab,4,3.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.80000000E+001,3.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab83,slab,4,6.00000000E+000,1.20000000E+001,9.00000000E+000,1.20000000E+001,9.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab84,slab,4,9.00000000E+000,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.80000000E+001,9.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab85,slab,4,1.20000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab86,slab,4,1.50000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.80000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab87,slab,4,1.80000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,2.10000000E+001,1.80000000E+001,1.80000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab88,slab,4,2.10000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,2.10000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab89,slab,4,2.40000000E+001,1.20000000E+001,2.70000000E+001,1.20000000E+001,2.70000000E+001,1.80000000E+001,2.40000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab90,slab,4,2.70000000E+001,1.20000000E+001,3.00000000E+001,1.20000000E+001,3.00000000E+001,1.80000000E+001,2.70000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab91,slab,4,6.00000000E+000,6.00000000E+000,9.00000000E+000,6.00000000E+000,9.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab92,slab,4,9.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,9.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab93,slab,4,1.20000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.50000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab94,slab,4,1.50000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab95,slab,4,1.80000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,2.10000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab96,slab,4,2.10000000E+001,6.00000000E+000,2.40000000E+001,6.00000000E+000,2.40000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab97,slab,4,6.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000,9.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab98,slab,4,9.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,6.00000000E+000,9.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab99,slab,4,1.20000000E+001,0.00000000E+000,1.50000000E+001,0.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab100,slab,4,1.50000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab101,slab,4,1.80000000E+001,0.00000000E+000,2.10000000E+001,0.00000000E+000,2.10000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab102,slab,4,2.10000000E+001,0.00000000E+000,2.40000000E+001,0.00000000E+000,2.40000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab103,slab,4,3.00000000E+000,0.00000000E+000,6.00000000E+000,0.00000000E+000,6.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab104,slab,4,2.40000000E+001,6.00000000E+000,2.70000000E+001,6.00000000E+000,2.70000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.50000000E+001,0.00000000E+000
slab105,slab,4,0.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,3.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab106,slab,4,3.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab107,slab,4,0.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,3.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab108,slab,4,3.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.80000000E+001,3.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab109,slab,4,6.00000000E+000,1.20000000E+001,9.00000000E+000,1.20000000E+001,9.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab110,slab,4,9.00000000E+000,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.80000000E+001,9.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab111,slab,4,1.20000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab112,slab,4,1.50000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.80000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab113,slab,4,1.80000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,2.10000000E+001,1.80000000E+001,1.80000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab114,slab,4,2.10000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,2.10000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab115,slab,4,6.00000000E+000,6.00000000E+000,9.00000000E+000,6.00000000E+000,9.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab116,slab,4,9.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,9.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab117,slab,4,1.20000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.50000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab118,slab,4,1.50000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab119,slab,4,1.80000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,2.10000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab120,slab,4,2.10000000E+001,6.00000000E+000,2.40000000E+001,6.00000000E+000,2.40000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab121,slab,4,6.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000,9.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab122,slab,4,9.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,6.00000000E+000,9.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab123,slab,4,1.20000000E+001,0.00000000E+000,1.50000000E+001,0.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab124,slab,4,1.50000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab125,slab,4,1.80000000E+001,0.00000000E+000,2.10000000E+001,0.00000000E+000,2.10000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab126,slab,4,2.10000000E+001,0.00000000E+000,2.40000000E+001,0.00000000E+000,2.40000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab127,slab,4,3.00000000E+000,0.00000000E+000,6.00000000E+000,0.00000000E+000,6.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab128,slab,4,2.40000000E+001,6.00000000E+000,2.70000000E+001,6.00000000E+000,2.70000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000
slab129,slab,4,0.00000000E+000,6.00000000E+000,3.00000000E+000,6.00000000E+000,3.00000000E+000,1.20000000E+001,0.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab130,slab,4,3.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab131,slab,4,0.00000000E+000,1.20000000E+001,3.00000000E+000,1.20000000E+001,3.00000000E+000,1.80000000E+001,0.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab132,slab,4,3.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.80000000E+001,3.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab133,slab,4,6.00000000E+000,1.20000000E+001,9.00000000E+000,1.20000000E+001,9.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab134,slab,4,9.00000000E+000,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.80000000E+001,9.00000000E+000,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab135,slab,4,1.20000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab136,slab,4,1.50000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.80000000E+001,1.50000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab137,slab,4,1.80000000E+001,1.20000000E+001,2.10000000E+001,1.20000000E+001,2.10000000E+001,1.80000000E+001,1.80000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab138,slab,4,2.10000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,2.10000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab139,slab,4,2.40000000E+001,1.20000000E+001,2.70000000E+001,1.20000000E+001,2.70000000E+001,1.80000000E+001,2.40000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab140,slab,4,2.70000000E+001,1.20000000E+001,3.00000000E+001,1.20000000E+001,3.00000000E+001,1.80000000E+001,2.70000000E+001,1.80000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab141,slab,4,6.00000000E+000,6.00000000E+000,9.00000000E+000,6.00000000E+000,9.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab142,slab,4,9.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,9.00000000E+000,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab143,slab,4,1.20000000E+001,6.00000000E+000,1.50000000E+001,6.00000000E+000,1.50000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab144,slab,4,1.50000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.50000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
slab145,slab,4,1.80000000E+001,6.00000000E+000,2.10000000E+001,6.00000000E+000,2.10000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,1.20000000E-001,0.00000000E+000,0.00000000E+000,9.00000000E+000,0.00000000E+000
